CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,ReasonForStop,StatutatoryCitation,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime
1/20/22 17:22,5891962.0,CT0008300,Middletown,Racial Profile,16,2100049874,Incident ID,"Saturday, October 30, 2021",October,W,N,F,60,True,False,MIDDLETOWN,Rt-66 & Plaza,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,14-296aa(b),False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/30/21 11:06,11:06:18 AM
1/20/22 17:22,5891963.0,CT0008300,Middletown,Racial Profile,16,2100049877,Incident ID,"Saturday, October 30, 2021",October,W,N,M,61,True,False,MIDDLETOWN,Rt-66 & Plaza,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,14-296aa(b),False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/30/21 11:20,11:20:48 AM
1/20/22 17:22,5891964.0,CT0008300,Middletown,Racial Profile,16,2100049887,Incident ID,"Saturday, October 30, 2021",October,W,N,M,46,True,False,MIDDLETOWN,Rt-66 & Plaza,  ,  ,V,G,1,False,14-296aa,Cell Phone,14-296aa,False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/30/21 12:20,12:20:11 PM
3/15/21 8:02,5454703.0,CT0008300,Middletown,Racial Profile,170,TS-2021019824,Incident ID,"Friday, January 22, 2021",January,W,N,F,33,True,True,Middletown,rose circle,  ,  ,V,G,2,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152244,1/22/21 18:10,6:10:00 PM
3/15/21 8:02,5454704.0,CT0008300,Middletown,Racial Profile,177,TS-2021019825,Incident ID,"Wednesday, January 20, 2021",January,W,N,M,66,True,True,Middletown,gr/ st,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_152245,1/20/21 9:19,9:19:00 AM
1/20/22 17:22,5891965.0,CT0008300,Middletown,Racial Profile,18,2100048145,Incident ID,"Thursday, October 21, 2021",October,B,N,M,49,True,True,MIDDLETOWN,Main Street / Union Street,  ,  ,V,G,1,False,14-218(a),Speed Related,14-218(a),False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/21/21 13:24,1:24:37 PM
1/20/22 17:22,5891966.0,CT0008300,Middletown,Racial Profile,18,2100048215,Incident ID,"Thursday, October 21, 2021",October,W,N,M,21,True,False,MIDDLETOWN,High Street / Wyllys Avenue,  ,  ,V,B,1,False,14-13,Registration,14-13,False,N,False,False,I,,,,,False,1,CT0008300,132871909645798248,10/21/21 22:10,10:10:24 PM
1/20/22 17:27,5892276.0,CT0008300,Middletown,Racial Profile,185,2100051012,Incident ID,"Friday, November 5, 2021",November,W,N,M,40,True,True,MIDDLETOWN,Main St,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,I,,,,,False,1,CT0008300,132871912699804214,11/5/21 17:35,5:35:58 PM
3/15/21 8:02,5454705.0,CT0008300,Middletown,Racial Profile,186,TS-2021019826,Incident ID,"Friday, January 29, 2021",January,W,N,M,51,True,True,Middletown,high st,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_152246,1/29/21 2:05,2:05:00 AM
1/20/22 16:42,5891257.0,CT0008300,Middletown,Racial Profile,189,2100008465,Incident ID,"Friday, March 5, 2021",March,B,N,F,60,True,False,MIDDLETOWN,westfield @ newfield,  ,  ,I,G,2,False,14-96a(a),Defective Lights,21a-279(a),True,O,True,True,U,,,,,False,1,CT0008300,132871885419874693,3/5/21 20:38,8:38:54 PM
1/20/22 16:42,5891258.0,CT0008300,Middletown,Racial Profile,189,2100008924,Incident ID,"Monday, March 8, 2021",March,B,N,M,27,True,False,MIDDLETOWN,RT 9 N AT EXIT 16,  ,  ,E,G,2,False,14-18(a),Display of Plates,14-18(a),True,O,True,False,W,,,,,False,1,CT0008300,132871885419874693,3/8/21 22:20,10:20:55 PM
1/20/22 16:47,5891466.0,CT0008300,Middletown,Racial Profile,189,2100017195,Incident ID,"Thursday, April 22, 2021",April,W,N,F,49,True,True,MIDDLETOWN,stack/grove,  ,  ,V,G,2,False,14-213,Administrative Offense,,True,O,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/22/21 21:46,9:46:27 PM
1/20/22 16:47,5891467.0,CT0008300,Middletown,Racial Profile,189,2100018464,Incident ID,"Thursday, April 29, 2021",April,W,N,M,39,True,False,MIDDLETOWN,hartford ave/main st,  ,  ,V,G,1,False,14-299,Traffic Control Signal,14-299,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/29/21 19:51,7:51:51 PM
1/20/22 16:57,5891691.0,CT0008300,Middletown,Racial Profile,189,2100020406,Incident ID,"Monday, May 10, 2021",May,B,N,M,54,True,True,MIDDLETOWN,DEKOVEN DR,  ,  ,V,G,2,False,14-147(c),Administrative Offense,21a-267(a),True,O,True,False,M,,,,,False,1,CT0008300,132871894552405005,5/10/21 22:50,10:50:56 PM
1/20/22 17:12,5891766.0,CT0008300,Middletown,Racial Profile,189,2100034944,Incident ID,"Wednesday, August 4, 2021",August,B,N,M,20,True,True,MIDDLETOWN,Pearl St. @ Washington St,  ,  ,V,G,2,False,14-299,Traffic Control Signal,14-36(a),False,N,False,False,I,,,,,False,1,CT0008300,132871903603019379,8/4/21 18:30,6:30:27 PM
1/20/22 17:17,5891804.0,CT0008300,Middletown,Racial Profile,189,2100044014,Incident ID,"Tuesday, September 28, 2021",September,W,N,M,34,True,True,MIDDLETOWN,high st @ grand st,  ,  ,V,G,2,False,14-301,Stop Sign,14-301,False,N,False,False,I,,,,,False,1,CT0008300,132871906622477685,9/28/21 19:59,7:59:06 PM
1/20/22 17:17,5891805.0,CT0008300,Middletown,Racial Profile,189,2100044403,Incident ID,"Thursday, September 30, 2021",September,B,N,M,21,True,True,MIDDLETOWN,harbor/union,  ,  ,V,G,1,False,14-236,Moving Violation,14-236,False,N,False,False,V,,,,,False,1,CT0008300,132871906622477685,9/30/21 20:23,8:23:59 PM
1/20/22 17:22,5892081.0,CT0008300,Middletown,Racial Profile,189,2100047086,Incident ID,"Friday, October 15, 2021",October,W,N,M,44,True,True,MIDDLETOWN,Liberty St,  ,  ,V,G,2,False,53a-181,Other,,False,N,False,False,I,,,,,False,1,CT0008300,132871909645798248,10/15/21 16:00,4:00:46 PM
1/20/22 17:22,5892082.0,CT0008300,Middletown,Racial Profile,189,2100047556,Incident ID,"Monday, October 18, 2021",October,B,N,M,40,True,True,MIDDLETOWN,north main/stack st,  ,  ,I,G,1,True,53a-59(a)(2),Other,53a-59(a)(2),False,N,False,True,U,,,,,False,1,CT0008300,132871909645798248,10/18/21 18:56,6:56:41 PM
1/20/22 17:32,5892395.0,CT0008300,Middletown,Racial Profile,189,2100055715,Incident ID,"Thursday, December 2, 2021",December,W,N,M,57,True,True,MIDDLETOWN,bow lane @bartholomew,  ,  ,I,G,3,False,14-12(a)*,Registration,,True,O,True,False,V,,,,,False,1,CT0008300,132871915727772390,12/2/21 19:45,7:45:02 PM
1/20/22 16:47,5891372.0,CT0008300,Middletown,Racial Profile,19,2100013233,Incident ID,"Thursday, April 1, 2021",April,W,N,F,33,True,True,MIDDLETOWN,Warwick St,  ,  ,I,G,1,False,14-286(i),Other,14-286(i),False,N,False,False,N,,,,,False,1,CT0008300,132871888440063394,4/1/21 14:51,2:51:43 PM
1/20/22 16:47,5891373.0,CT0008300,Middletown,Racial Profile,19,2100013966,Incident ID,"Monday, April 5, 2021",April,W,N,M,44,True,True,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/5/21 16:14,4:14:31 PM
1/20/22 16:47,5891374.0,CT0008300,Middletown,Racial Profile,19,2100013973,Incident ID,"Monday, April 5, 2021",April,W,N,F,35,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/5/21 16:31,4:31:31 PM
1/20/22 16:47,5891375.0,CT0008300,Middletown,Racial Profile,19,2100013977,Incident ID,"Monday, April 5, 2021",April,W,N,F,59,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/5/21 16:45,4:45:36 PM
1/20/22 16:47,5891376.0,CT0008300,Middletown,Racial Profile,19,2100013997,Incident ID,"Monday, April 5, 2021",April,W,N,M,25,True,True,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/5/21 17:56,5:56:32 PM
1/20/22 16:47,5891377.0,CT0008300,Middletown,Racial Profile,19,2100014169,Incident ID,"Tuesday, April 6, 2021",April,W,N,M,38,True,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/6/21 16:08,4:08:48 PM
1/20/22 16:47,5891378.0,CT0008300,Middletown,Racial Profile,19,2100014172,Incident ID,"Tuesday, April 6, 2021",April,W,N,F,27,True,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/6/21 16:45,4:45:10 PM
1/20/22 16:47,5891379.0,CT0008300,Middletown,Racial Profile,19,2100014179,Incident ID,"Tuesday, April 6, 2021",April,W,N,M,43,True,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/6/21 17:10,5:10:12 PM
1/20/22 16:47,5891380.0,CT0008300,Middletown,Racial Profile,19,2100014187,Incident ID,"Tuesday, April 6, 2021",April,W,N,F,22,False,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/6/21 17:53,5:53:17 PM
1/20/22 16:47,5891381.0,CT0008300,Middletown,Racial Profile,19,2100014196,Incident ID,"Tuesday, April 6, 2021",April,W,N,M,63,True,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/6/21 18:21,6:21:32 PM
1/20/22 16:47,5891382.0,CT0008300,Middletown,Racial Profile,19,2100014578,Incident ID,"Thursday, April 8, 2021",April,W,N,F,21,True,False,MIDDLETOWN,Highland Ave,  ,  ,V,G,1,False,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/8/21 12:27,12:27:08 PM
1/20/22 16:47,5891383.0,CT0008300,Middletown,Racial Profile,19,2100014580,Incident ID,"Thursday, April 8, 2021",April,W,N,F,47,True,True,MIDDLETOWN,Highland Ave,  ,  ,V,G,1,False,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/8/21 12:48,12:48:58 PM
1/20/22 16:47,5891384.0,CT0008300,Middletown,Racial Profile,19,2100014589,Incident ID,"Thursday, April 8, 2021",April,W,N,M,53,True,True,MIDDLETOWN,Highland Ave,  ,  ,V,G,1,False,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/8/21 13:51,1:51:46 PM
1/20/22 16:47,5891385.0,CT0008300,Middletown,Racial Profile,19,2100014590,Incident ID,"Thursday, April 8, 2021",April,W,N,M,42,True,False,MIDDLETOWN,Highland Ave,  ,  ,V,G,1,False,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/8/21 13:59,1:59:48 PM
1/20/22 16:47,5891386.0,CT0008300,Middletown,Racial Profile,19,2100014593,Incident ID,"Thursday, April 8, 2021",April,W,N,M,57,True,True,MIDDLETOWN,Highland Ave,  ,  ,V,G,1,False,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/8/21 14:16,2:16:07 PM
1/20/22 16:47,5891387.0,CT0008300,Middletown,Racial Profile,19,2100014597,Incident ID,"Thursday, April 8, 2021",April,W,N,M,60,True,False,MIDDLETOWN,Highland Ave,  ,  ,V,G,1,False,14-218a,Speed Related,14-218a,False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/8/21 14:35,2:35:53 PM
1/20/22 16:47,5891388.0,CT0008300,Middletown,Racial Profile,19,2100015555,Incident ID,"Tuesday, April 13, 2021",April,W,N,M,49,True,True,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/13/21 17:18,5:18:24 PM
1/20/22 16:47,5891389.0,CT0008300,Middletown,Racial Profile,19,2100015557,Incident ID,"Tuesday, April 13, 2021",April,W,N,F,50,True,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/13/21 17:31,5:31:14 PM
1/20/22 16:47,5891390.0,CT0008300,Middletown,Racial Profile,19,2100015564,Incident ID,"Tuesday, April 13, 2021",April,B,M,M,34,True,True,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/13/21 18:24,6:24:52 PM
1/20/22 16:47,5891391.0,CT0008300,Middletown,Racial Profile,19,2100015570,Incident ID,"Tuesday, April 13, 2021",April,W,N,F,48,True,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/13/21 18:55,6:55:01 PM
1/20/22 16:47,5891392.0,CT0008300,Middletown,Racial Profile,19,2100015767,Incident ID,"Wednesday, April 14, 2021",April,W,N,F,60,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/14/21 15:58,3:58:34 PM
1/20/22 16:47,5891393.0,CT0008300,Middletown,Racial Profile,19,2100015774,Incident ID,"Wednesday, April 14, 2021",April,W,N,F,63,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/14/21 16:31,4:31:57 PM
1/20/22 16:47,5891394.0,CT0008300,Middletown,Racial Profile,19,2100015785,Incident ID,"Wednesday, April 14, 2021",April,W,N,M,45,False,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/14/21 17:27,5:27:43 PM
1/20/22 16:47,5891395.0,CT0008300,Middletown,Racial Profile,19,2100015798,Incident ID,"Wednesday, April 14, 2021",April,W,N,F,55,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/14/21 18:35,6:35:22 PM
1/20/22 16:47,5891396.0,CT0008300,Middletown,Racial Profile,19,2100016760,Incident ID,"Tuesday, April 20, 2021",April,W,N,M,40,True,True,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/20/21 16:06,4:06:25 PM
1/20/22 16:47,5891397.0,CT0008300,Middletown,Racial Profile,19,2100016761,Incident ID,"Tuesday, April 20, 2021",April,W,N,F,33,True,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/20/21 16:26,4:26:09 PM
1/20/22 16:47,5891398.0,CT0008300,Middletown,Racial Profile,19,2100016764,Incident ID,"Tuesday, April 20, 2021",April,W,N,M,57,False,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/20/21 16:43,4:43:05 PM
1/20/22 16:47,5891399.0,CT0008300,Middletown,Racial Profile,19,2100016771,Incident ID,"Tuesday, April 20, 2021",April,W,N,M,40,True,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/20/21 17:22,5:22:20 PM
1/20/22 16:47,5891400.0,CT0008300,Middletown,Racial Profile,19,2100016782,Incident ID,"Tuesday, April 20, 2021",April,W,N,M,42,True,False,MIDDLETOWN,Washington Street,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/20/21 18:06,6:06:04 PM
1/20/22 16:47,5891401.0,CT0008300,Middletown,Racial Profile,19,2100017161,Incident ID,"Thursday, April 22, 2021",April,W,N,F,70,True,True,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/22/21 16:31,4:31:31 PM
1/20/22 16:47,5891402.0,CT0008300,Middletown,Racial Profile,19,2100017168,Incident ID,"Thursday, April 22, 2021",April,W,N,M,49,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/22/21 17:45,5:45:14 PM
1/20/22 16:47,5891403.0,CT0008300,Middletown,Racial Profile,19,2100017170,Incident ID,"Thursday, April 22, 2021",April,W,N,F,29,False,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/22/21 18:05,6:05:19 PM
1/20/22 16:47,5891404.0,CT0008300,Middletown,Racial Profile,19,2100017179,Incident ID,"Thursday, April 22, 2021",April,W,N,M,60,True,True,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/22/21 18:28,6:28:18 PM
1/20/22 16:47,5891405.0,CT0008300,Middletown,Racial Profile,19,2100017838,Incident ID,"Monday, April 26, 2021",April,W,N,F,21,True,True,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/26/21 16:05,4:05:58 PM
1/20/22 16:47,5891406.0,CT0008300,Middletown,Racial Profile,19,2100017842,Incident ID,"Monday, April 26, 2021",April,W,N,M,57,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/26/21 16:19,4:19:46 PM
1/20/22 16:47,5891407.0,CT0008300,Middletown,Racial Profile,19,2100017848,Incident ID,"Monday, April 26, 2021",April,W,N,F,21,True,True,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/26/21 16:43,4:43:02 PM
1/20/22 16:47,5891408.0,CT0008300,Middletown,Racial Profile,19,2100017852,Incident ID,"Monday, April 26, 2021",April,W,M,F,25,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/26/21 17:16,5:16:04 PM
1/20/22 16:47,5891409.0,CT0008300,Middletown,Racial Profile,19,2100017869,Incident ID,"Monday, April 26, 2021",April,W,N,F,37,True,True,MIDDLETOWN,Newfield St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/26/21 18:34,6:34:48 PM
1/20/22 16:47,5891410.0,CT0008300,Middletown,Racial Profile,19,2100018005,Incident ID,"Tuesday, April 27, 2021",April,W,N,M,38,True,True,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/27/21 16:47,4:47:22 PM
1/20/22 16:47,5891411.0,CT0008300,Middletown,Racial Profile,19,2100018011,Incident ID,"Tuesday, April 27, 2021",April,B,M,M,57,False,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/27/21 17:07,5:07:54 PM
1/20/22 16:47,5891412.0,CT0008300,Middletown,Racial Profile,19,2100018020,Incident ID,"Tuesday, April 27, 2021",April,W,N,M,80,False,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b1st,Cell Phone,14-296aa(b1st,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/27/21 18:04,6:04:23 PM
1/20/22 17:22,5891967.0,CT0008300,Middletown,Racial Profile,19,2100047736,Incident ID,"Tuesday, October 19, 2021",October,W,N,M,26,True,True,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,14-296aa(b),False,N,False,False,I,,,,,False,1,CT0008300,132871909645798248,10/19/21 15:23,3:23:07 PM
1/20/22 17:22,5891968.0,CT0008300,Middletown,Racial Profile,19,2100047757,Incident ID,"Tuesday, October 19, 2021",October,W,H,F,26,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,14-296aa(b),False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/19/21 16:54,4:54:11 PM
1/20/22 17:22,5891969.0,CT0008300,Middletown,Racial Profile,19,2100047761,Incident ID,"Tuesday, October 19, 2021",October,W,N,M,20,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,14-296aa(b),False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/19/21 17:23,5:23:19 PM
1/20/22 17:22,5891970.0,CT0008300,Middletown,Racial Profile,19,2100047766,Incident ID,"Tuesday, October 19, 2021",October,W,N,M,36,True,False,MIDDLETOWN,Washington St,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,14-296aa(b),False,N,False,False,W,,,,,False,1,CT0008300,132871909645798248,10/19/21 17:53,5:53:02 PM
1/20/22 16:47,5891468.0,CT0008300,Middletown,Racial Profile,190,2100014421,Incident ID,"Wednesday, April 7, 2021",April,B,N,M,22,True,True,MIDDLETOWN,Washington Street/Plaza Drive,  ,  ,V,G,1,False,14-218(a),Speed Related,14-218(a),True,O,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/7/21 21:51,9:51:07 PM
1/20/22 16:47,5891469.0,CT0008300,Middletown,Racial Profile,190,2100014666,Incident ID,"Thursday, April 8, 2021",April,W,N,F,47,True,True,Middletown,RT 9 NB Exit 18,  ,  ,E,G,1,False,14-96c,Defective Lights,14-96c,False,N,False,False,W,,,,,False,1,CT0008300,132871888440063394,4/8/21 21:45,9:45:33 PM
1/20/22 16:47,5891470.0,CT0008300,Middletown,Racial Profile,190,2100017189,Incident ID,"Thursday, April 22, 2021",April,W,N,F,22,True,False,MIDDLETOWN,Washington Street/Jackson Street,  ,  ,V,G,1,False,14-218(a),Speed Related,14-218(a),False,N,False,False,V,,,,,False,1,CT0008300,132871888440063394,4/22/21 20:22,8:22:29 PM
1/20/22 16:57,5891692.0,CT0008300,Middletown,Racial Profile,190,2100021742,Incident ID,"Tuesday, May 18, 2021",May,W,N,F,17,True,False,MIDDLETOWN,Hartford ave,  ,  ,V,G,1,False,14-236,Moving Violation,14-236,False,N,False,False,V,,,,,False,1,CT0008300,132871894552405005,5/18/21 21:37,9:37:40 PM
1/20/22 16:57,5891693.0,CT0008300,Middletown,Racial Profile,190,2100021955,Incident ID,"Wednesday, May 19, 2021",May,B,N,F,45,True,False,MIDDLETOWN,South Main Street/Warwick Street,  ,  ,V,G,1,False,14-236,Moving Violation,14-299,False,N,False,False,V,,,,,False,1,CT0008300,132871894552405005,5/19/21 21:52,9:52:48 PM
1/20/22 17:17,5891806.0,CT0008300,Middletown,Racial Profile,190,2100041165,Incident ID,"Sunday, September 12, 2021",September,W,N,M,36,True,True,MIDDLETOWN,South Main/Ward,  ,  ,V,G,1,False,14-234,Moving Violation,14-234,False,N,False,False,V,,,,,False,1,CT0008300,132871906622477685,9/12/21 6:25,6:25:25 AM
1/20/22 17:22,5892083.0,CT0008300,Middletown,Racial Profile,190,2100044750,Incident ID,"Sunday, October 3, 2021",October,W,N,F,36,True,False,MIDDLETOWN,South Main street/farm Hill,  ,  ,V,G,1,False,14-218(a),Speed Related,14-218(a),False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/3/21 4:24,4:24:42 AM
1/20/22 17:22,5892084.0,CT0008300,Middletown,Racial Profile,190,2100046201,Incident ID,"Monday, October 11, 2021",October,W,N,M,37,True,False,MIDDLETOWN,215  Saybrook  Road,  ,  ,V,G,1,False,14-96c,Defective Lights,14-96c,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/11/21 6:43,6:43:41 AM
1/20/22 17:22,5892085.0,CT0008300,Middletown,Racial Profile,190,2100046387,Incident ID,"Tuesday, October 12, 2021",October,B,N,F,37,True,False,MIDDLETOWN,Main/Court,  ,  ,V,G,1,False,14-96a(a),Defective Lights,14-96a(a),False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/12/21 5:45,5:45:10 AM
1/20/22 17:22,5892086.0,CT0008300,Middletown,Racial Profile,190,2100048462,Incident ID,"Saturday, October 23, 2021",October,B,N,F,22,True,True,MIDDLETOWN,519 Washington Street,  ,  ,V,G,1,False,14-96c,Defective Lights,14-96c,False,N,False,False,V,,,,,False,1,CT0008300,132871909645798248,10/23/21 1:50,1:50:41 AM
1/20/22 17:27,5892277.0,CT0008300,Middletown,Racial Profile,190,2100052905,Incident ID,"Tuesday, November 16, 2021",November,B,N,F,30,True,True,MIDDLETOWN,Old Mill/Belvidere,  ,  ,V,G,1,False,14-301,Stop Sign,14-301,False,N,False,False,V,,,,,False,1,CT0008300,132871912699804214,11/16/21 7:08,7:08:56 AM
