CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,ResonForStop,StatutatoryCitation,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime
5/5/20 9:36,5190426,CT0008300,Middletown,Racial Profile,3136,TS-2020019089,Incident ID,"Tuesday, 21 January 2020",January,B,N,M,20,True,True,Middletown,MAIN ST / FERRY ST,  ,  ,V,G,2,False,14-236,Moving Violation,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148283,1/21/20 22:39,22:39:00
5/11/20 18:06,5191096,CT0008300,Middletown,Racial Profile,3194,TS-2020019113,Incident ID,"Tuesday, 21 January 2020",January,B,N,F,39,True,True,Middletown,415 WEST ST,  ,  ,V,G,1,False,14-301,Stop Sign,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148335,1/21/20 20:57,20:57:00
5/11/20 18:07,5191128,CT0008300,Middletown,Racial Profile,3234,TS-2020019146,Incident ID,"Tuesday, 21 January 2020",January,W,H,M,26,False,True,Middletown,WASHINGTON ST / PEARL ST,  ,  ,V,G,1,False,14-12a(f),Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148411,1/21/20 9:06,09:06:00
2/10/20 18:05,5040931,CT0008300,Middletown,Racial Profile,156,TS-2020018927,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,41,True,True,Middletown,country club rd,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146109,1/22/20 17:04,17:04:00
2/10/20 18:05,5040932,CT0008300,Middletown,Racial Profile,156,TS-2020018928,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,17,False,False,Middletown,country club rd,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146110,1/22/20 17:29,17:29:00
2/10/20 18:05,5040933,CT0008300,Middletown,Racial Profile,156,TS-2020018929,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,26,False,True,Middletown,country club rd,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146111,1/22/20 18:50,18:50:00
2/10/20 18:05,5040934,CT0008300,Middletown,Racial Profile,156,TS-2020018930,Incident ID,"Wednesday, 22 January 2020",January,B,N,F,29,False,True,Middletown,country club rd,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146112,1/22/20 19:29,19:29:00
2/10/20 18:05,5040938,CT0008300,Middletown,Racial Profile,160,TS-2020018934,Incident ID,"Wednesday, 22 January 2020",January,B,N,M,34,True,True,Middletown,west st,  ,  ,V,G,1,False,14-99g(b),Window Tint,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146116,1/22/20 10:10,10:10:00
2/10/20 18:05,5040939,CT0008300,Middletown,Racial Profile,160,TS-2020018935,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,58,False,True,Middletown,rt 66,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146183,1/22/20 10:45,10:45:00
2/10/20 18:05,5040940,CT0008300,Middletown,Racial Profile,160,TS-2020018936,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,56,False,True,Middletown,rt 66,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146184,1/22/20 11:07,11:07:00
5/4/20 18:03,5190236,CT0008300,Middletown,Racial Profile,220,TS-2020019046,Incident ID,"Wednesday, 22 January 2020",January,B,N,M,33,True,True,Middletown,Country Club Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148208,1/22/20 9:44,09:44:00
5/4/20 18:04,5190237,CT0008300,Middletown,Racial Profile,220,TS-2020019047,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,51,True,True,Middletown,Country Club Road,  ,  ,V,G,1,False,14-219(a)(3),Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148211,1/22/20 9:56,09:56:00
5/4/20 18:04,5190238,CT0008300,Middletown,Racial Profile,220,TS-2020019048,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,26,True,True,Middletown,Country Club Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148213,1/22/20 10:55,10:55:00
5/4/20 18:04,5190239,CT0008300,Middletown,Racial Profile,220,TS-2020019049,Incident ID,"Wednesday, 22 January 2020",January,W,N,F,19,True,True,Middletown,Country Club Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148216,1/22/20 11:13,11:13:00
5/4/20 18:04,5190240,CT0008300,Middletown,Racial Profile,220,TS-2020019050,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,19,True,True,Middletown,Country Club Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148219,1/22/20 12:04,12:04:00
5/4/20 18:04,5190241,CT0008300,Middletown,Racial Profile,220,TS-2020019051,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,19,True,True,Middletown,Country Club Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148220,1/22/20 12:20,12:20:00
2/10/20 18:04,5040912,CT0008300,Middletown,Racial Profile,3062,TS-2020018907,Incident ID,"Wednesday, 22 January 2020",January,B,N,M,67,True,True,Middletown,rt 9,  ,  ,V,G,2,False,14-218a*,Speed Related,,True,O,True,False,M,,,,,False,1,CAPTAIN,CAPTAIN_146089,1/22/20 19:37,19:37:00
5/11/20 18:06,5191095,CT0008300,Middletown,Racial Profile,3194,TS-2020019112,Incident ID,"Wednesday, 22 January 2020",January,W,N,M,77,False,True,Middletown,1175 S. MAIN ST,  ,  ,V,G,1,False,14-219(a)(2),Speed Related,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148334,1/22/20 21:39,21:39:00
2/17/20 18:21,5053622,CT0008300,Middletown,Racial Profile,156,TS-2020018944,Incident ID,"Thursday, 23 January 2020",January,W,N,F,50,False,True,Middletown,s main st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146254,1/23/20 13:36,13:36:00
2/17/20 18:21,5053623,CT0008300,Middletown,Racial Profile,156,TS-2020018945,Incident ID,"Thursday, 23 January 2020",January,W,N,F,47,True,True,Middletown,s main st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146255,1/23/20 13:20,13:20:00
2/17/20 18:21,5053624,CT0008300,Middletown,Racial Profile,156,TS-2020018946,Incident ID,"Thursday, 23 January 2020",January,W,N,F,43,False,True,Middletown,s main st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146256,1/23/20 12:14,12:14:00
2/17/20 18:21,5053625,CT0008300,Middletown,Racial Profile,156,TS-2020018947,Incident ID,"Thursday, 23 January 2020",January,B,N,F,43,True,True,Middletown,s mai st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146257,1/23/20 11:38,11:38:00
2/17/20 18:21,5053626,CT0008300,Middletown,Racial Profile,156,TS-2020018948,Incident ID,"Thursday, 23 January 2020",January,W,N,F,39,False,True,Middletown,s main st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_146258,1/23/20 10:39,10:39:00
2/17/20 18:21,5053627,CT0008300,Middletown,Racial Profile,156,TS-2020018949,Incident ID,"Thursday, 23 January 2020",January,W,N,M,34,False,True,Middletown,s main st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146259,1/23/20 9:30,09:30:00
2/10/20 18:05,5040941,CT0008300,Middletown,Racial Profile,160,TS-2020018937,Incident ID,"Thursday, 23 January 2020",January,W,N,M,33,False,True,Middletown,spring st,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146185,1/23/20 10:00,10:00:00
2/10/20 18:05,5040942,CT0008300,Middletown,Racial Profile,160,TS-2020018938,Incident ID,"Thursday, 23 January 2020",January,W,N,M,60,False,True,Middletown,rt 66,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146186,1/23/20 12:01,12:01:00
2/17/20 18:21,5053628,CT0008300,Middletown,Racial Profile,160,TS-2020018950,Incident ID,"Thursday, 23 January 2020",January,B,N,M,20,False,False,Middletown,rt 66,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146260,1/23/20 12:18,12:18:00
2/17/20 18:21,5053632,CT0008300,Middletown,Racial Profile,160,TS-2020018954,Incident ID,"Thursday, 23 January 2020",January,W,N,M,33,False,True,Middletown,rt 66,  ,  ,V,G,1,False,14-12(a),Registration,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_146264,1/23/20 14:38,14:38:00
5/4/20 18:04,5190247,CT0008300,Middletown,Racial Profile,220,TS-2020019057,Incident ID,"Thursday, 23 January 2020",January,W,N,F,42,True,True,Middletown,Higby Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148237,1/23/20 16:50,16:50:00
5/4/20 18:04,5190248,CT0008300,Middletown,Racial Profile,220,TS-2020019058,Incident ID,"Thursday, 23 January 2020",January,W,N,F,22,False,True,Middletown,Higby Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148239,1/23/20 17:10,17:10:00
5/4/20 18:04,5190249,CT0008300,Middletown,Racial Profile,220,TS-2020019059,Incident ID,"Thursday, 23 January 2020",January,W,N,F,54,True,True,Middletown,Higby Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148240,1/23/20 17:21,17:21:00
5/4/20 18:04,5190250,CT0008300,Middletown,Racial Profile,220,TS-2020019060,Incident ID,"Thursday, 23 January 2020",January,W,N,F,49,True,True,Middletown,Higby Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148248,1/23/20 17:40,17:40:00
5/4/20 18:04,5190251,CT0008300,Middletown,Racial Profile,220,TS-2020019061,Incident ID,"Thursday, 23 January 2020",January,B,N,M,26,True,True,Middletown,Higby Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148249,1/23/20 20:05,20:05:00
5/4/20 18:04,5190252,CT0008300,Middletown,Racial Profile,220,TS-2020019062,Incident ID,"Thursday, 23 January 2020",January,W,N,F,56,True,True,Middletown,Higby Road,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148250,1/23/20 20:17,20:17:00
5/11/20 18:06,5191088,CT0008300,Middletown,Racial Profile,238,TS-2020019105,Incident ID,"Thursday, 23 January 2020",January,W,H,M,23,True,True,Middletown,ROUTE 9 EXIT 16,  ,  ,V,G,2,True,14-215,Administrative Offense,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148325,1/23/20 6:07,06:07:00
3/9/20 18:08,5093799,CT0008300,Middletown,Racial Profile,3063,TS-2020019007,Incident ID,"Thursday, 23 January 2020",January,W,N,F,41,True,True,Middletown,washington st,  ,  ,I,G,1,False,14-215,Administrative Offense,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_146978,1/23/20 23:46,23:46:00
4/6/20 18:10,5104810,CT0008300,Middletown,Racial Profile,3063,TS-2020019010,Incident ID,"Thursday, 23 January 2020",January,W,N,M,41,True,True,Middletown,washington st,  ,  ,I,G,2,False,14-215,Administrative Offense,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_147502,1/23/20 23:46,23:46:00
5/11/20 18:06,5191104,CT0008300,Middletown,Racial Profile,3206,TS-2020019121,Incident ID,"Thursday, 23 January 2020",January,W,N,F,30,True,True,Middletown,YORK ST / EAST ST,  ,  ,V,G,1,False,13a-114,Other,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148343,1/23/20 16:30,16:30:00
5/11/20 18:07,5191118,CT0008300,Middletown,Racial Profile,3235,TS-2020019135,Incident ID,"Thursday, 23 January 2020",January,B,N,M,26,True,True,Middletown,STAN / COUNTRY CLUB RD,  ,  ,E,G,2,True,53a-167a,Other,,True,O,True,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148367,1/23/20 21:47,21:47:00
2/17/20 18:21,5053617,CT0008300,Middletown,Racial Profile,156,TS-2020018939,Incident ID,"Friday, 24 January 2020",January,W,N,F,58,True,True,Middletown,ridge rd,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_146249,1/24/20 11:44,11:44:00
2/17/20 18:21,5053618,CT0008300,Middletown,Racial Profile,156,TS-2020018940,Incident ID,"Friday, 24 January 2020",January,W,N,M,42,False,True,Middletown,ridge rd,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_146250,1/24/20 11:11,11:11:00
2/17/20 18:21,5053619,CT0008300,Middletown,Racial Profile,156,TS-2020018941,Incident ID,"Friday, 24 January 2020",January,W,H,F,27,True,True,Middletown,ridge rd,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_146251,1/24/20 10:03,10:03:00
2/17/20 18:21,5053620,CT0008300,Middletown,Racial Profile,156,TS-2020018942,Incident ID,"Friday, 24 January 2020",January,W,N,M,57,True,True,Middletown,ridge rd,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_146252,1/24/20 9:43,09:43:00
2/17/20 18:21,5053621,CT0008300,Middletown,Racial Profile,156,TS-2020018943,Incident ID,"Friday, 24 January 2020",January,W,N,F,50,False,True,Middletown,main st,  ,  ,V,G,1,False,14-296aa(b),Cell Phone,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146253,1/24/20 9:25,09:25:00
2/17/20 18:21,5053629,CT0008300,Middletown,Racial Profile,160,TS-2020018951,Incident ID,"Friday, 24 January 2020",January,W,N,F,54,False,True,Middletown,main st,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146261,1/24/20 8:12,08:12:00
2/17/20 18:21,5053630,CT0008300,Middletown,Racial Profile,160,TS-2020018952,Incident ID,"Friday, 24 January 2020",January,W,N,F,24,True,True,Middletown,rt 66,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146262,1/24/20 9:00,09:00:00
2/17/20 18:21,5053631,CT0008300,Middletown,Racial Profile,160,TS-2020018953,Incident ID,"Friday, 24 January 2020",January,W,N,M,31,False,True,Middletown,rt 66,  ,  ,V,G,2,False,14-218a*,Speed Related,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_146263,1/24/20 10:06,10:06:00
2/17/20 18:21,5053633,CT0008300,Middletown,Racial Profile,160,TS-2020018955,Incident ID,"Friday, 24 January 2020",January,W,N,M,52,False,True,Middletown,s main st,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146265,1/24/20 14:27,14:27:00
2/17/20 18:21,5053634,CT0008300,Middletown,Racial Profile,160,TS-2020018956,Incident ID,"Friday, 24 January 2020",January,W,N,F,49,False,True,Middletown,s main st,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146266,1/24/20 14:17,14:17:00
2/17/20 18:21,5053635,CT0008300,Middletown,Racial Profile,160,TS-2020018957,Incident ID,"Friday, 24 January 2020",January,B,N,F,33,False,True,Middletown,s main st,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_146267,1/24/20 14:03,14:03:00
2/17/20 18:21,5053636,CT0008300,Middletown,Racial Profile,160,TS-2020018958,Incident ID,"Friday, 24 January 2020",January,W,N,M,34,True,True,Middletown,s main st,  ,  ,V,G,2,False,14-296aa(b),Cell Phone,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_146268,1/24/20 14:41,14:41:00
5/4/20 18:04,5190253,CT0008300,Middletown,Racial Profile,220,TS-2020019063,Incident ID,"Friday, 24 January 2020",January,B,N,F,30,True,True,Middletown,Mile Lane,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148251,1/24/20 19:27,19:27:00
5/4/20 18:04,5190254,CT0008300,Middletown,Racial Profile,220,TS-2020019064,Incident ID,"Friday, 24 January 2020",January,W,N,M,41,True,True,Middletown,Mile Lane,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148252,1/24/20 19:46,19:46:00
5/4/20 18:04,5190255,CT0008300,Middletown,Racial Profile,220,TS-2020019065,Incident ID,"Friday, 24 January 2020",January,W,N,M,34,True,True,Middletown,Mile Lane,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148253,1/24/20 20:03,20:03:00
5/4/20 18:04,5190256,CT0008300,Middletown,Racial Profile,220,TS-2020019066,Incident ID,"Friday, 24 January 2020",January,W,N,M,29,False,True,Middletown,Mile Lane,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148255,1/24/20 19:19,19:19:00
5/4/20 18:04,5190257,CT0008300,Middletown,Racial Profile,220,TS-2020019067,Incident ID,"Friday, 24 January 2020",January,W,N,F,38,True,True,Middletown,Mile Lane,  ,  ,V,G,1,False,14-219(a)4,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148257,1/24/20 16:37,16:37:00
5/11/20 18:07,5191115,CT0008300,Middletown,Racial Profile,3235,TS-2020019132,Incident ID,"Friday, 24 January 2020",January,W,N,M,45,True,True,Middletown,EAST ST / EAST LAKE DR,  ,  ,V,G,1,False,14-12(a),Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148362,1/24/20 17:34,17:34:00
2/17/20 18:22,5053660,CT0008300,Middletown,Racial Profile,163,TS-2020018982,Incident ID,"Saturday, 25 January 2020",January,W,N,M,71,False,True,Middletown,main st,  ,  ,V,G,1,False,14-236,Moving Violation,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146356,1/25/20 10:00,10:00:00
5/11/20 18:06,5191087,CT0008300,Middletown,Racial Profile,238,TS-2020019104,Incident ID,"Saturday, 25 January 2020",January,W,N,M,43,False,True,Middletown,CHURCH ST / HIGH ST,  ,  ,V,G,1,False,13a-114,Other,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148323,1/25/20 0:44,00:44:00
5/11/20 18:06,5191098,CT0008300,Middletown,Racial Profile,3194,TS-2020019115,Incident ID,"Saturday, 25 January 2020",January,W,N,M,19,True,True,Middletown,580 WASHINGTON ST,  ,  ,V,G,1,False,14-219(a)(2),Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148337,1/25/20 22:24,22:24:00
5/4/20 18:04,5190264,CT0008300,Middletown,Racial Profile,3066,TS-2020019075,Incident ID,"Sunday, 26 January 2020",January,B,N,M,57,True,True,Middletown,Westfield Street / McMormick,  ,  ,V,G,1,False,14-12(a),Registration,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_148269,1/26/20 13:13,13:13:00
5/4/20 18:04,5190266,CT0008300,Middletown,Racial Profile,3066,TS-2020019077,Incident ID,"Sunday, 26 January 2020",January,W,N,M,32,True,True,Middletown,Country Club Road / Knox,  ,  ,V,G,2,False,14-96e,Defective Lights,,False,N,False,False,M,,,,,False,1,CAPTAIN,CAPTAIN_148271,1/26/20 2:55,02:55:00
2/17/20 18:22,5053668,CT0008300,Middletown,Racial Profile,3158,TS-2020018990,Incident ID,"Sunday, 26 January 2020",January,W,N,M,36,False,True,Middletown,washington st,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146364,1/26/20 17:53,17:53:00
5/11/20 18:07,5191116,CT0008300,Middletown,Racial Profile,3235,TS-2020019133,Incident ID,"Sunday, 26 January 2020",January,W,N,M,26,True,True,Middletown,BERLIN ST / LIBERTY ST,  ,  ,E,G,1,False,14-99g(b),Window Tint,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148364,1/26/20 17:05,17:05:00
5/11/20 18:07,5191117,CT0008300,Middletown,Racial Profile,3235,TS-2020019134,Incident ID,"Sunday, 26 January 2020",January,W,N,F,26,True,True,Middletown,CROSS ST,  ,  ,V,G,1,False,14-12a(f),Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148365,1/26/20 18:26,18:26:00
6/15/20 18:02,5221015,CT0008300,Middletown,Racial Profile,3310,TS-2020019490,Incident ID,"Sunday, 26 January 2020",January,B,N,F,31,True,True,Middletown,college st,  ,  ,V,B,1,False,14-12(a)*,Registration,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_149564,1/26/20 0:27,00:27:00
4/6/20 18:10,5104809,CT0008300,Middletown,Racial Profile,3063,TS-2020019009,Incident ID,"Monday, 27 January 2020",January,W,N,F,53,False,True,Middletown,r/olph rd,  ,  ,V,G,1,False,14-236,Moving Violation,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_147501,1/27/20 21:23,21:23:00
2/17/20 18:21,5053637,CT0008300,Middletown,Racial Profile,160,TS-2020018959,Incident ID,"Tuesday, 28 January 2020",January,W,H,M,20,True,True,Middletown,rt 66,  ,  ,V,G,2,False,14-219,Speed Related,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_146269,1/28/20 9:09,09:09:00
2/17/20 18:21,5053638,CT0008300,Middletown,Racial Profile,160,TS-2020018960,Incident ID,"Tuesday, 28 January 2020",January,W,N,F,31,True,True,Middletown,rt 66,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146270,1/28/20 9:22,09:22:00
2/17/20 18:21,5053644,CT0008300,Middletown,Racial Profile,160,TS-2020018966,Incident ID,"Tuesday, 28 January 2020",January,W,N,F,39,False,True,Middletown,pleasant st,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146276,1/28/20 15:17,15:17:00
2/17/20 18:21,5053645,CT0008300,Middletown,Racial Profile,160,TS-2020018967,Incident ID,"Tuesday, 28 January 2020",January,W,N,F,41,True,True,Middletown,ridge rd,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146277,1/28/20 14:46,14:46:00
2/17/20 18:22,5053666,CT0008300,Middletown,Racial Profile,170,TS-2020018988,Incident ID,"Tuesday, 28 January 2020",January,W,N,M,47,False,False,Middletown,594 washington st,  ,  ,V,G,1,False,14-236,Moving Violation,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146362,1/28/20 22:19,22:19:00
3/9/20 18:08,5093795,CT0008300,Middletown,Racial Profile,198,TS-2020019003,Incident ID,"Tuesday, 28 January 2020",January,W,N,M,21,False,True,Middletown,s main st,  ,  ,I,G,2,False,21a-277(b),Other,,True,O,True,True,U,,,,,False,1,CAPTAIN,CAPTAIN_146958,1/28/20 20:41,20:41:00
5/11/20 18:07,5191131,CT0008300,Middletown,Racial Profile,3290,TS-2020019149,Incident ID,"Tuesday, 28 January 2020",January,W,H,M,56,False,True,Middletown,BROAD ST / COURT ST,  ,  ,E,B,1,False,14-96c,Defective Lights,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_148415,1/28/20 0:45,00:45:00
2/17/20 18:21,5053641,CT0008300,Middletown,Racial Profile,160,TS-2020018963,Incident ID,"Wednesday, 29 January 2020",January,W,N,F,31,False,True,Middletown,rt 66,  ,  ,V,G,1,False,14-218a*,Speed Related,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146273,1/29/20 11:51,11:51:00
2/17/20 18:21,5053642,CT0008300,Middletown,Racial Profile,160,TS-2020018964,Incident ID,"Wednesday, 29 January 2020",January,W,N,M,19,False,False,Middletown,rt 66,  ,  ,V,G,1,False,14-236,Moving Violation,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146274,1/29/20 11:32,11:32:00
2/17/20 18:21,5053643,CT0008300,Middletown,Racial Profile,160,TS-2020018965,Incident ID,"Wednesday, 29 January 2020",January,W,N,M,35,False,False,Middletown,rt 66,  ,  ,V,G,1,False,14-299,Traffic Control Signal,,False,N,False,False,V,,,,,False,1,CAPTAIN,CAPTAIN_146275,1/29/20 11:07,11:07:00
5/4/20 18:04,5190260,CT0008300,Middletown,Racial Profile,229,TS-2020019070,Incident ID,"Wednesday, 29 January 2020",January,W,N,M,47,True,True,Middletown,Newfield Street / Liberty Street,  ,  ,V,G,1,False,14-12(a),Registration,,False,N,False,False,W,,,,,False,1,CAPTAIN,CAPTAIN_148264,1/29/20 18:05,18:05:00
5/4/20 18:04,5190261,CT0008300,Middletown,Racial Profile,229,TS-2020019072,Incident ID,"Wednesday, 29 January 2020",January,W,N,M,49,False,True,Middletown,Grand Street / Main Street,  ,  ,V,G,1,False,14-12(a),Registration,,False,N,False,False,I,,,,,False,1,CAPTAIN,CAPTAIN_148266,1/29/20 18:41,18:41:00
5/11/20 18:06,5191078,CT0008300,Middletown,Racial Profile,253,TS-2020019095,Incident ID,"Wednesday, 29 January 2020",January,W,N,M,35,True,True,Middletown,WILLIAM ST / MAIN ST,  ,  ,I,G,2,True,14-227a,Other,,True,O,True,True,M,,,,,False,1,CAPTAIN,CAPTAIN_148308,1/29/20 22:01,22:01:00
